name,method,rank,dockq_native,fnat_native,plddt,iptm,plddt_CA,A_plddt_CA,B_plddt_CA,ptm,A_ptm,B_ptm,A_iptm,B_iptm,conserved_dockq,conserved_fnat,ppi_num,conserved_ppi_num,saltbridge_num,hbond_num,pication_num,pistack_num,halogen_bond_num,md_rmsd,md_rmsf,md_rmsf_top1,md_rmsf_top3,md_rmsf_top5,md_contact,md_contact_top1,md_contact_top3,md_contact_top5,len_peptide,dssp_H,dssp_E,dssp_C,concact_ratio,predicted_fnat_native
5jiu,chai1_with_msa,0,0.847398,0.826087,97.386718,0.64647,98.355116,98.521483,92.56,0.9834004640579224,0.9846646785736084,0.1780647933483123,0.1167113557457923,0.6464698910713196,0.730003,0.666303,9,3,1,8,0,0,0,2.865886,0.61233574,0.431199,0.46748987,0.51033056,6.55,11.959,8.909667,7.3256,6,0,0,6,1.0,0.7176804
5jiu,chai1_with_msa,1,0.697241,0.73913,97.291183,0.562748,98.263628,98.487225,90.475,0.98179829120636,0.9844101667404176,0.1626883149147033,0.0806138664484024,0.5627481937408447,0.817019,0.806614,6,3,0,6,0,0,0,4.128227,0.64193344,0.41166,0.4587547,0.52870035,5.99,12.313,8.906333,6.889,6,0,0,6,1.0,0.513505
5jiu,chai1_with_msa,2,0.843634,0.826087,97.386694,0.646825,98.352837,98.52244,92.445,0.983185052871704,0.9844775795936584,0.1763155162334442,0.1147696301341056,0.6468252539634705,0.728327,0.665179,6,4,1,5,0,0,0,4.116891,0.57200885,0.384282,0.4179605,0.47382775,5.693833,11.008,8.531667,6.5644,6,0,0,6,1.0,0.7511363
5jiu,chai1_with_msa,3,0.676295,0.695652,97.293998,0.539901,98.262233,98.494402,90.175,0.981922447681427,0.9845635294914246,0.1638851314783096,0.07829350233078,0.5399014353752136,0.81442,0.799587,6,4,0,6,0,0,0,4.405608,0.6198389,0.413208,0.47801438,0.5267044,6.515,13.344,9.597,7.5918,6,0,0,6,1.0,0.46880504
5jiu,chai1_with_msa,4,0.67563,0.73913,97.303743,0.560858,98.278651,98.499378,90.59,0.9818801283836364,0.9844689965248108,0.1625707149505615,0.0806967765092849,0.560857892036438,0.826284,0.860516,5,3,0,5,0,0,0,4.617089,0.575506,0.405003,0.43809986,0.47458878,5.990333,12.084,9.013667,7.0474,6,0,0,6,1.0,0.72627693
5l9b,chai1_with_msa,0,0.73035,0.755814,91.446249,0.858083,94.054875,94.648919,86.728333,0.9642926454544068,0.9634226560592652,0.111837089061737,0.1107702627778053,0.8580834269523621,0.933266,0.93764,11,9,1,10,0,0,0,2.504784,0.99921584,0.58155,0.6328561,0.6624533,5.737,10.343,9.869,9.4504,18,4,0,14,0.888889,0.8977829
5l9b,chai1_with_msa,1,0.722228,0.767442,91.449651,0.857893,94.060833,94.663964,86.622222,0.9644882082939148,0.963703155517578,0.1108895093202591,0.1111489534378051,0.8578930497169495,0.932083,0.944141,10,9,1,9,0,0,0,2.642349,0.7252111,0.490277,0.5081672,0.5277594,6.055389,10.771,10.218,9.5658,18,4,0,14,0.944444,0.90201354
5l9b,chai1_with_msa,2,0.713422,0.732558,91.428646,0.85801,94.035833,94.652523,86.43,0.9642637968063354,0.9634793400764464,0.1103463172912597,0.1092720553278923,0.858010470867157,0.930284,0.931026,8,7,0,8,0,0,0,3.614641,0.74855256,0.515615,0.54162765,0.5638331,6.1,10.538,9.689667,9.2758,18,4,0,14,0.888889,0.85235393
5l9b,chai1_with_msa,3,0.722157,0.755814,91.389249,0.858174,93.994542,94.599369,86.535,0.9639444351196288,0.9631356000900269,0.1104557588696479,0.1112826019525528,0.8581736087799072,0.9038,0.926486,12,10,2,10,0,0,0,2.608301,0.7154087,0.498921,0.5197964,0.538551,5.749833,10.446,10.047,9.4396,18,4,0,14,1.0,0.90456057
5l9b,chai1_with_msa,4,0.722085,0.72093,91.410757,0.855665,94.021958,94.633243,86.482778,0.9641379714012146,0.9633225798606871,0.1113751083612442,0.1089402958750724,0.8556653261184692,0.92295,0.917897,11,9,0,11,0,0,0,3.147555,0.7507814,0.509192,0.54650617,0.5846206,5.960333,10.879,9.904667,9.349,18,4,0,14,0.944444,0.84591985
5lm1,chai1_with_msa,0,0.922822,0.942857,88.632424,0.670844,92.744212,92.763923,92.076,0.7678639888763428,0.7566205859184265,0.1438409239053726,0.1001766771078109,0.6708443760871887,0.942834,0.95528,3,2,1,2,0,0,0,4.553682,3.0045953,2.309856,2.418568,2.5525668,5.48,12.43,9.310333,8.1832,10,0,0,10,1.0,0.9154353
5lm1,chai1_with_msa,1,0.928477,0.914286,88.581226,0.672109,92.699656,92.715605,92.159,0.7663547396659851,0.755057692527771,0.1448762267827987,0.1007142961025238,0.6721092462539673,0.953809,0.936851,2,2,1,1,0,0,0,3.243104,2.2308574,1.923651,2.042317,2.1129432,5.1961,12.405,9.241667,8.0478,10,0,0,10,1.0,0.93130004
5lm1,chai1_with_msa,2,0.930746,0.971429,88.639514,0.672806,92.742923,92.765074,91.992,0.7669864892959595,0.7557223439216614,0.1438653767108917,0.1004761457443237,0.6728062033653259,0.951069,0.936522,2,2,1,1,0,0,0,3.157473,2.2575173,1.812856,2.0008144,2.0776396,5.2444,12.253,9.198333,8.1086,10,0,0,10,0.9,0.9146205
5lm1,chai1_with_msa,3,0.935823,0.914286,88.331194,0.671605,92.441232,92.456873,91.911,0.7650607228279114,0.7537497878074646,0.1434154659509658,0.100307822227478,0.671605110168457,0.947576,0.930449,3,3,1,2,0,0,0,3.303681,1.8228989,1.450621,1.6130695,1.6904671,5.1713,11.981,9.142667,7.9804,10,0,0,10,0.9,0.9190684
5lm1,chai1_with_msa,4,0.934717,0.971429,88.561355,0.671193,92.676734,92.696372,92.011,0.7663254737854004,0.7550678849220276,0.1438502371311187,0.0990648716688156,0.6711934208869934,0.949094,0.94887,5,3,1,4,0,0,0,2.751699,2.109632,1.65743,1.8254617,1.9315329,5.188,12.414,9.228333,8.0934,10,0,0,10,0.9,0.9257428
5n85,chai1_with_msa,0,0.751868,0.710526,94.402468,0.508854,95.47797,97.135868,78.760833,0.9528425931930542,0.976783275604248,0.1290191113948822,0.0388201661407947,0.5088536143302917,0.721784,0.666164,8,5,1,6,1,0,0,3.715501,0.8736803,0.601585,0.64745826,0.6811258,4.289417,10.699,8.367667,6.8462,12,3,0,9,0.833333,0.67610025
5n85,chai1_with_msa,1,0.730831,0.631579,94.248527,0.47865,95.328571,97.078347,77.685,0.9517117738723756,0.9767804741859436,0.1294301599264145,0.0360317006707191,0.4786499142646789,0.822272,0.751445,7,6,1,6,0,0,0,3.480816,0.8503044,0.543763,0.6002798,0.635939,3.315,8.017,6.521667,5.7526,12,4,0,8,1.0,0.75717556
5n85,chai1_with_msa,2,0.719118,0.631579,94.226322,0.458754,95.310301,97.048926,77.779167,0.9513198733329772,0.9765973687171936,0.1293602585792541,0.0355309955775737,0.4587541818618774,0.82445,0.803144,6,6,1,5,0,0,0,3.322094,0.8414424,0.625575,0.6337333,0.65830094,4.224833,10.113,7.550333,6.6554,12,6,0,6,1.0,0.7479169
5n85,chai1_with_msa,3,0.72494,0.605263,94.251112,0.486549,95.332782,97.103802,77.475,0.9518494606018066,0.9766336679458618,0.1284347176551818,0.036585547029972,0.4865494668483734,0.814279,0.712604,7,5,1,6,0,0,0,4.747617,0.8749822,0.606708,0.63956094,0.6713003,3.693667,10.343,7.815667,6.3704,12,4,0,8,0.916667,0.7685436
5n85,chai1_with_msa,4,0.728827,0.631579,94.292068,0.471658,95.381053,97.083719,78.2125,0.9509538412094116,0.9764647483825684,0.12888965010643,0.0355251878499984,0.4716578423976898,0.843944,0.785766,8,7,1,7,0,0,0,3.414178,0.802665,0.556562,0.5902628,0.6160499,3.8465,9.758,7.369333,6.2744,12,4,0,8,0.916667,0.7950835
5njx,chai1_with_msa,0,0.926885,0.9375,90.993875,0.614863,94.452038,94.665642,84.65,0.7151321172714233,0.7080235481262207,0.1481392085552215,0.1123238205909729,0.6148634552955627,0.938856,0.92219,8,8,0,8,0,0,0,3.706993,1.8796825,1.44957,1.537444,1.5918065,4.659,8.988,8.583333,7.242,9,4,0,5,0.777778,0.87112224
5njx,chai1_with_msa,1,0.865603,0.90625,90.85219,0.612073,94.316019,94.524964,84.727778,0.7129290103912354,0.7057996988296509,0.1480809450149536,0.1130107790231704,0.6120725870132446,0.93937,0.934646,6,5,1,5,0,0,0,3.233646,1.5705743,1.240978,1.2735487,1.3315831,4.876778,8.931,8.250667,6.9,9,4,0,5,0.888889,0.90646696
5njx,chai1_with_msa,2,0.88444,0.96875,90.822277,0.618033,94.292536,94.50109,84.722222,0.7183200716972351,0.7113445401191711,0.1479711681604385,0.1132197380065918,0.6180333495140076,0.941728,0.935179,8,7,1,7,0,0,0,3.939399,1.5642824,1.198843,1.2200385,1.3054001,4.827,10.453,8.764667,7.1586,9,5,0,4,0.888889,0.93301207
5njx,chai1_with_msa,3,0.905002,0.96875,90.949493,0.615892,94.410427,94.620145,84.786667,0.7160521745681763,0.7128845453262329,0.1480958759784698,0.1128475219011306,0.6158924102783203,0.971021,0.993421,6,6,0,6,0,0,0,2.962557,1.7690961,1.275889,1.3071009,1.3843423,4.835778,9.838,8.608,7.2042,9,5,0,4,0.777778,0.9127623
5njx,chai1_with_msa,4,0.884454,0.96875,91.049514,0.611248,94.503602,94.717676,84.68,0.7138622403144836,0.7077525854110718,0.1484840363264084,0.1129509806632995,0.6112475395202637,0.958652,0.980414,8,7,0,8,0,0,0,3.269354,1.5740236,1.206496,1.2251279,1.3179079,4.707333,10.124,8.641667,7.1984,9,5,0,4,0.777778,0.8994862
5onp,chai1_with_msa,0,0.881827,0.868421,97.918407,0.871755,98.67838,98.82231,89.582,0.992865800857544,0.989623725414276,0.2280529290437698,0.2126326262950897,0.8717550039291382,0.987607,0.96778,8,7,0,8,0,0,0,2.234763,0.91735536,0.483306,0.647548,0.91735536,10.7362,16.136,12.880667,10.7362,5,0,0,5,1.0,0.86865914
5onp,chai1_with_msa,1,0.88188,0.868421,97.905179,0.872713,98.670093,98.814525,89.542,0.9929107427597046,0.9896475076675416,0.2284412980079651,0.2122689336538314,0.8727128505706787,0.98693,0.96778,8,7,0,8,0,0,0,1.921552,0.8373701,0.466648,0.65806365,0.8373701,10.2732,15.989,12.299333,10.2732,5,0,0,5,1.0,0.87760377
5onp,chai1_with_msa,2,0.878547,0.868421,97.916057,0.871313,98.678474,98.820823,89.682,0.993029236793518,0.9897717833518982,0.2276279032230377,0.2126776576042175,0.8713129758834839,0.991612,0.980769,8,7,0,8,0,0,0,2.47186,0.703282,0.492614,0.5860556,0.703282,8.2232,13.64,9.977667,8.2232,5,0,0,5,1.0,0.87952954
5onp,chai1_with_msa,3,0.882556,0.868421,97.91563,0.871022,98.678536,98.820601,89.7,0.99302339553833,0.989783763885498,0.227886825799942,0.2135336846113205,0.8710219264030457,0.996135,0.99359,9,7,0,9,0,0,0,1.29064,0.6405226,0.383843,0.5122133,0.6405226,10.359,16.188,12.480667,10.359,5,0,0,5,1.0,0.9030887
5onp,chai1_with_msa,4,0.888032,0.894737,97.91748,0.873325,98.679595,98.821962,89.682,0.9929095506668092,0.9896588325500488,0.2289290428161621,0.2138135135173797,0.8733245730400085,0.993291,0.987011,8,7,0,8,0,0,0,1.92474,0.591302,0.360708,0.45238534,0.591302,10.838,16.825,12.839333,10.838,5,0,0,5,1.0,0.86419344
5vao,chai1_with_msa,0,0.905012,0.931818,94.721005,0.77384,96.170214,96.361318,93.929091,0.9435325860977172,0.9409736394882202,0.1629500240087509,0.1264641731977462,0.7738404870033264,0.982293,0.973626,8,7,1,7,0,0,0,3.036686,1.1753497,0.75984,0.81194884,0.8740104,4.958636,8.341,7.981333,7.0206,11,0,0,11,1.0,0.9482235
5vao,chai1_with_msa,1,0.899845,0.909091,94.737873,0.772982,96.186643,96.378527,93.936364,0.9431006908416748,0.9400681257247924,0.1632521897554397,0.1251531541347503,0.7729815244674683,0.980529,0.968196,9,7,0,9,0,0,0,3.536076,1.5007031,0.995458,1.0836157,1.1564335,5.065636,9.284,8.377,7.459,11,0,0,11,1.0,0.9154981
5vao,chai1_with_msa,2,0.897924,0.909091,94.66705,0.76932,96.120714,96.308605,93.917273,0.9426972270011902,0.939817488193512,0.1632137894630432,0.1261501163244247,0.7693203091621399,0.979342,0.973404,7,5,1,6,0,0,0,4.986463,1.5516148,1.100882,1.167747,1.2506018,5.347091,10.929,9.236667,7.9052,11,0,0,11,1.0,0.92029214
5vao,chai1_with_msa,3,0.921775,0.931818,94.826208,0.771113,96.278214,96.478295,93.931818,0.9438286423683168,0.9413708448410034,0.1626346260309219,0.1270059198141098,0.771113395690918,0.979202,0.973626,7,6,0,7,0,0,0,4.825714,1.9096699,1.530502,1.6057653,1.6673918,5.247909,9.324,8.264333,7.2024,11,0,0,11,1.0,0.9167189
5vao,chai1_with_msa,4,0.910954,0.909091,94.575267,0.772832,96.004786,96.182868,93.916364,0.9417263865470886,0.9391562342643738,0.1634071469306945,0.1254756450653076,0.7728323936462402,0.968267,0.941933,7,4,0,7,0,0,0,3.785615,1.7109966,1.207711,1.26114,1.305636,5.374727,10.995,9.053,7.7678,11,0,0,11,1.0,0.88631296
5wir,chai1_with_msa,0,0.864467,0.871795,92.427204,0.829236,94.754057,94.899951,90.481429,0.9326746463775636,0.9318676590919496,0.1773357093334198,0.1110152229666709,0.8292359709739685,0.91866,0.900653,10,9,0,10,0,0,0,3.121288,1.672635,0.857563,1.0695801,1.3002946,6.562714,12.943,9.277667,7.858,7,0,0,7,1.0,0.8574217
5wir,chai1_with_msa,1,0.872685,0.846154,92.337363,0.835035,94.67934,94.79161,91.391429,0.9330095052719116,0.9318946599960328,0.1848514974117279,0.113567940890789,0.8350353240966797,0.893483,0.895238,13,11,1,12,0,0,0,2.833462,1.340434,0.706906,0.82971734,0.9994795,6.095,12.216,8.366333,7.2522,7,0,0,7,1.0,0.8767623
5wir,chai1_with_msa,2,0.724696,0.666667,92.483155,0.832768,94.815519,94.935415,91.304286,0.9337317943572998,0.932684361934662,0.1845277249813079,0.1129956915974617,0.8327680826187134,0.835383,0.800121,10,9,0,10,0,0,0,3.115817,1.2194042,0.715435,0.8160488,0.91645443,5.956286,12.079,8.251667,7.1352,7,0,0,7,1.0,0.8192462
5wir,chai1_with_msa,3,0.816297,0.769231,92.445597,0.833092,94.771274,94.900293,90.992857,0.933753490447998,0.9327793717384338,0.1828325986862182,0.1118783429265022,0.8330917358398438,0.898177,0.832651,11,9,0,11,0,0,0,3.204856,1.1940248,0.660744,0.71941215,0.8209213,6.620143,12.331,8.6,7.6248,7,0,0,7,1.0,0.83207524
5wir,chai1_with_msa,4,0.848352,0.871795,92.159682,0.830156,94.526274,94.667317,90.395714,0.9321942925453186,0.9313629269599916,0.177054151892662,0.1104722023010253,0.8301559090614319,0.908954,0.894556,8,7,0,8,0,0,0,3.330148,1.3787382,0.911375,0.98079604,1.0665166,6.509143,12.42,9.017333,7.6774,7,0,0,7,1.0,0.8609991
5y59,chai1_with_msa,0,0.733989,0.8,85.88968,0.753297,89.0918,89.203191,87.346667,0.9392314553260804,0.9404125213623048,0.2146802693605423,0.0967101454734802,0.7532971501350403,0.939706,0.943748,6,5,1,5,0,0,0,2.462816,1.3214908,0.624778,0.72655815,0.8276825,2.955667,7.543,6.504,5.5046,12,9,0,3,0.833333,0.8832162
5y59,chai1_with_msa,1,0.728898,0.8,85.837456,0.754398,89.036,89.138511,87.43,0.938175082206726,0.9393011927604676,0.2144534885883331,0.0966150909662246,0.7543984055519104,0.943622,0.927315,5,5,1,4,0,0,0,2.932084,1.1303817,0.775484,0.8117849,0.85021174,3.0765,7.704,6.753,5.703,12,10,0,2,0.75,0.8930712
5y59,chai1_with_msa,2,0.736728,0.885714,85.919372,0.75396,89.11015,89.211064,87.529167,0.9386168122291564,0.939732015132904,0.2143271267414093,0.097943015396595,0.7539596557617188,0.950471,1.0,4,3,1,3,0,0,0,3.154805,1.7613153,1.062298,1.1371996,1.193448,2.811583,7.981,6.157333,5.0986,12,9,0,3,0.833333,0.92371136
5y59,chai1_with_msa,3,0.744945,0.885714,86.069529,0.753379,89.269,89.379468,87.538333,0.9401649236679076,0.9413299560546876,0.2143958657979965,0.0979129076004028,0.753379225730896,0.95591,0.983567,5,5,1,4,0,0,0,3.438613,1.5681199,0.718804,0.9852963,1.094735,2.998083,7.419,6.494,5.4264,12,10,0,2,0.833333,0.9084352
5y59,chai1_with_msa,4,0.731949,0.828571,86.034089,0.752417,89.2414,89.362287,87.3475,0.9399818181991576,0.941229283809662,0.214422732591629,0.0964785069227218,0.7524171471595764,0.953934,0.951813,6,6,1,5,0,0,0,3.10085,1.6725584,0.962763,1.0398486,1.1148216,2.962583,7.522,6.265667,5.3984,12,10,0,2,0.833333,0.88335353
5yc2,chai1_with_msa,0,0.693223,0.804878,91.744106,0.828128,94.427407,94.446931,94.145714,0.8911705017089844,0.8845540285110474,0.245342805981636,0.1112283766269683,0.8281282782554626,0.960399,0.938564,6,6,1,4,1,0,0,3.166191,1.7273519,1.141257,1.2956451,1.3642948,3.347714,8.942,7.637333,6.4614,14,9,0,5,0.785714,0.84449303
5yc2,chai1_with_msa,1,0.72331,0.829268,91.793459,0.827118,94.485833,94.508317,94.161429,0.8911455869674683,0.8831177949905396,0.2450841665267944,0.1099650934338569,0.8271175026893616,0.972246,0.979156,6,6,1,4,1,0,0,3.112368,1.5898925,0.919261,1.1631547,1.234747,3.028929,8.89,7.255,6.0494,14,9,0,5,0.785714,0.90027046
5yc2,chai1_with_msa,2,0.698672,0.804878,91.86033,0.831434,94.540324,94.565149,94.182143,0.8935745358467102,0.8875431418418884,0.2456979602575302,0.1118425503373146,0.8314340114593506,0.956982,0.931818,7,7,1,5,1,0,0,5.473568,1.6266624,1.045644,1.2253674,1.289373,3.214857,8.649,6.894,5.7764,14,10,0,4,0.785714,0.81463206
5yc2,chai1_with_msa,3,0.698255,0.829268,91.834251,0.828342,94.518102,94.541238,94.184286,0.8921546936035156,0.8842435479164124,0.245406299829483,0.111214280128479,0.8283418416976929,0.966809,0.951525,6,6,1,4,1,0,0,3.007425,1.3826348,0.89115,1.0415474,1.1047179,3.413857,10.444,8.408667,6.7652,14,10,0,4,0.785714,0.8809724
5yc2,chai1_with_msa,4,0.704679,0.804878,91.740416,0.828013,94.422546,94.444307,94.108571,0.892149031162262,0.8854644894599915,0.2451356798410415,0.1102912649512291,0.8280131220817566,0.945882,0.911538,6,6,1,4,1,0,0,4.336977,1.7172633,1.07866,1.30376,1.3855823,2.400571,7.982,6.870333,5.2154,14,10,0,4,0.785714,0.80530846
6a30,chai1_with_msa,0,0.868622,0.882353,87.184265,0.692396,90.556023,90.656034,81.771667,0.9030723571777344,0.8998406529426575,0.1696094423532486,0.0889021009206771,0.692395806312561,0.951445,0.945117,3,2,0,3,0,0,0,3.248696,1.4475061,1.140006,1.3310889,1.3820722,5.548,13.616,9.537,6.639,6,3,0,3,0.833333,0.87429804
6a30,chai1_with_msa,1,0.82128,0.882353,87.12793,0.692012,90.523133,90.620057,82.01,0.9023814797401428,0.8991411328315735,0.1697076559066772,0.0891095399856567,0.6920122504234314,0.936143,0.966403,1,1,0,1,0,0,0,2.336875,1.5867076,1.181923,1.2637416,1.439409,5.660833,13.256,8.914667,6.7836,6,3,0,3,0.833333,0.8884845
6a30,chai1_with_msa,2,0.842039,0.823529,87.291939,0.690975,90.679174,90.783643,81.503333,0.9034894108772278,0.9002454876899719,0.1696861237287521,0.0891704782843589,0.6909752488136292,0.92484,0.911973,3,1,0,3,0,0,0,2.133971,1.9941629,1.554077,1.784831,1.8793606,5.728833,12.482,9.097,6.8388,6,3,0,3,0.833333,0.88517654
6a30,chai1_with_msa,3,0.877885,0.882353,87.177079,0.692874,90.576979,90.676186,81.863333,0.9032044410705566,0.899964451789856,0.1715056300163269,0.0905938670039177,0.6928738355636597,0.921373,0.870389,2,1,1,1,0,0,0,3.409479,2.0842974,1.640252,1.7358557,1.8586181,5.2145,13.046,8.841667,6.2346,6,3,0,3,0.833333,0.80053794
6a30,chai1_with_msa,4,0.875837,0.882353,87.219975,0.69185,90.602645,90.702808,81.805,0.9030194878578186,0.8997787833213806,0.17131008207798,0.0900771468877792,0.6918495893478394,0.931713,0.912961,2,2,0,2,0,0,0,3.004743,1.3630987,1.113864,1.2043806,1.2720828,5.909833,13.383,9.3,7.082,6,3,0,3,0.833333,0.8817983
6fq4,chai1_with_msa,0,0.84674,0.836364,88.588622,0.848244,92.244552,92.173452,93.364375,0.9083429574966432,0.9018148183822632,0.2377244532108307,0.1457057297229766,0.8482438921928406,0.9702,0.952097,2,1,0,2,0,0,0,2.32699,1.2809411,0.922278,0.9676213,1.0141039,4.399562,10.069,8.226,7.535,16,14,0,2,0.9375,0.88665766
6fq4,chai1_with_msa,1,0.855207,0.872727,88.594649,0.848668,92.232761,92.177738,93.099375,0.90943706035614,0.9030768871307372,0.2369725257158279,0.14599609375,0.8486677408218384,0.977998,0.980856,4,3,0,4,0,0,0,2.475702,1.485361,1.007702,1.1057053,1.176505,4.386625,9.989,8.462,7.8008,16,14,0,2,0.9375,0.9029323
6fq4,chai1_with_msa,2,0.851502,0.854545,88.693401,0.848192,92.324813,92.253929,93.44125,0.9090607166290284,0.902532994747162,0.2383724451065063,0.146785631775856,0.8481923341751099,0.97155,0.956901,2,2,0,2,0,0,0,2.622728,1.5398952,1.153179,1.2008393,1.2764114,4.827812,10.252,8.698667,8.0148,16,14,0,2,0.9375,0.89481515
6fq4,chai1_with_msa,3,0.849097,0.872727,88.576739,0.847744,92.229776,92.154325,93.418125,0.9090253114700316,0.9025534391403198,0.2380169630050659,0.1458107084035873,0.847743809223175,0.976156,0.976139,1,0,0,1,0,0,0,2.547456,1.4541606,1.16211,1.197179,1.2446847,4.470938,10.047,8.342,7.688,16,14,0,2,0.9375,0.88942325
6fq4,chai1_with_msa,4,0.854983,0.872727,88.627594,0.848598,92.270746,92.199921,93.38625,0.9093379974365234,0.9028832912445068,0.2379536926746368,0.1463739871978759,0.8485984206199646,0.972462,0.970773,1,1,0,1,0,0,0,3.589587,1.4002829,1.044768,1.0901763,1.1337886,4.349875,10.255,8.665667,7.9832,16,14,0,2,1.0,0.9124071
6g86,chai1_with_msa,0,0.885669,0.804348,93.659735,0.800938,95.461376,95.64951,89.184545,0.965926468372345,0.9633588790893556,0.1413027048110962,0.1331853866577148,0.8009379506111145,0.975685,0.967932,5,2,0,5,0,0,0,5.32055,4.25588,2.026408,2.350616,2.831564,4.433455,8.823,7.838667,6.5888,11,0,0,11,1.0,0.87173307
6g86,chai1_with_msa,1,0.885014,0.804348,93.654545,0.802066,95.458704,95.648283,89.133636,0.9657859802246094,0.9632401466369628,0.141382947564125,0.1333390921354293,0.8020663261413574,0.980259,0.974511,3,3,0,3,0,0,0,4.11555,4.099466,2.506208,2.6028516,2.7302241,4.253636,9.019,7.938333,6.3892,11,0,0,11,1.0,0.8989988
6g86,chai1_with_msa,2,0.896906,0.826087,93.642272,0.799959,95.450344,95.638065,89.187273,0.9656479358673096,0.9630736708641052,0.1407466232776641,0.1328574120998382,0.7999589443206787,0.989609,0.99375,4,4,0,4,0,0,0,3.120585,4.211598,3.098698,3.2346725,3.4382043,3.770818,8.726,6.990333,5.7588,11,0,0,11,1.0,0.93542826
6g86,chai1_with_msa,3,0.885287,0.804348,93.667803,0.800543,95.469577,95.654414,89.302727,0.9657718539237976,0.9632062911987304,0.1414422839879989,0.13292196393013,0.8005431890487671,0.983327,0.974511,4,4,0,4,0,0,0,3.468728,2.205668,1.44786,1.5325176,1.6517655,3.907091,8.445,7.166333,5.7472,11,0,0,11,1.0,0.91899925
6g86,chai1_with_msa,4,0.89883,0.847826,93.662001,0.798883,95.469418,95.659128,89.14,0.9660449028015136,0.9634943008422852,0.141247346997261,0.1336321830749511,0.7988833785057068,0.990587,1.0,4,4,0,4,0,0,0,3.297354,4.680235,2.735641,2.9418457,3.1938014,3.825727,8.749,7.222667,5.7602,11,0,0,11,1.0,0.9178324
6hgt,chai1_with_msa,0,0.536976,0.411765,95.839891,0.575904,97.807003,98.040819,81.814,0.9818928837776184,0.9863048195838928,0.1676252782344818,0.0759244635701179,0.575903594493866,0.826323,0.654976,9,5,1,8,0,0,0,2.55223,0.60356396,0.417015,0.5006059,0.60356396,12.145,14.603,13.544667,12.145,5,0,0,5,1.0,0.40687138
6hgt,chai1_with_msa,1,0.558906,0.588235,96.00689,0.751663,97.955562,98.120058,86.704,0.982438623905182,0.986237645149231,0.1682252585887909,0.0988100320100784,0.7516630291938782,0.851383,0.694788,9,5,1,8,0,0,0,1.65568,0.82089835,0.516369,0.5922535,0.82089835,12.2608,17.37,14.234333,12.2608,5,0,0,5,1.0,0.64408374
6hgt,chai1_with_msa,2,0.499839,0.411765,95.886234,0.579128,97.847579,98.062456,83.15,0.9818185567855836,0.9863172769546508,0.1661790162324905,0.072849154472351,0.5791283249855042,0.846106,0.678282,12,4,1,11,0,0,0,4.129515,0.7103514,0.48037,0.606054,0.71035135,12.5902,14.261,13.819,12.5902,5,0,0,5,1.0,0.34830815
6hgt,chai1_with_msa,3,0.597458,0.617647,95.956764,0.722687,97.915274,98.10383,85.018,0.982489824295044,0.9862455129623412,0.1667371392250061,0.0954255908727645,0.7226873636245728,0.844491,0.65779,6,2,1,5,0,0,0,2.111076,0.7761383,0.512894,0.6075333,0.7761383,12.756,16.538,14.407333,12.756,5,0,0,5,1.0,0.5988469
6hgt,chai1_with_msa,4,0.571762,0.617647,96.015521,0.740659,97.957089,98.14038,85.42,0.982474446296692,0.9861980676651,0.1659620702266693,0.0932292342185974,0.7406591176986694,0.867974,0.733913,7,5,1,6,0,0,0,1.841844,0.6514416,0.461707,0.5476628,0.6514416,11.1888,16.005,12.756667,11.1888,5,0,0,5,1.0,0.7095083
6j0x,chai1_with_msa,0,0.81394,0.912281,91.140321,0.71186,93.569439,94.059935,79.314375,0.9563843607902528,0.9578052759170532,0.0932259038090705,0.0637746006250381,0.7118604183197021,0.921505,0.970026,15,13,0,11,4,0,0,2.112629,1.3643482,0.718512,0.80532616,0.859451,5.246375,11.884,10.243667,9.2036,16,0,0,16,0.9375,0.9259989
6j0x,chai1_with_msa,1,0.879302,0.947368,91.129525,0.706998,93.547568,94.061376,78.615,0.9558895230293274,0.9574604630470276,0.091897539794445,0.0632915124297142,0.7069982886314392,0.890598,0.940723,12,12,0,10,2,0,0,2.142095,1.7548956,0.920162,1.1435506,1.2752826,5.317,11.542,9.583333,8.9522,16,3,0,13,0.9375,0.8799838
6j0x,chai1_with_msa,2,0.829563,0.894737,91.230586,0.710429,93.670936,94.145806,79.87,0.9562702178955078,0.9576678276062012,0.0926083847880363,0.0639038160443306,0.7104290723800659,0.941109,0.969812,12,11,0,10,2,0,0,2.437737,1.1839013,0.701104,0.77860373,0.8389865,4.977438,11.387,10.062,9.2676,16,0,0,16,0.9375,0.933188
6j0x,chai1_with_msa,3,0.814005,0.912281,91.148231,0.703028,93.577963,94.046538,79.96,0.9560439586639404,0.9574564099311828,0.0929803252220153,0.0638771951198577,0.7030280828475952,0.930204,0.957239,13,11,0,10,3,0,0,2.510457,1.2997761,0.727197,0.78844506,0.8528155,4.948562,12.386,10.342,9.216,16,0,0,16,0.9375,0.9199017
6j0x,chai1_with_msa,4,0.811215,0.894737,91.168608,0.70995,93.591435,94.070473,79.669375,0.9562932252883912,0.9576932191848756,0.0928905308246612,0.0636631846427917,0.7099500298500061,0.919327,0.915386,16,14,0,12,4,0,0,2.626477,1.4563136,0.713533,0.81905884,0.8965419,5.10375,12.105,9.881667,9.0418,16,0,0,16,0.875,0.8709645
